 12696, 11686,  4601,   4879 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12798, 11777,  4592,   4871 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12857, 11849,  4589,   4868 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12968, 11786,  4573,   4859 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12667, 11697,  4606,   4887 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12729, 11712,  4603,   4881 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12769, 11751,  4598,   4874 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12790, 11786,  4593,   4870 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12756, 11770,  4591,   4869 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12810, 11803,  4593,   4871 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12770, 11764,  4595,   4871 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12743, 11686,  4600,   4882 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12778, 11784,  4582,   4864 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12748, 11708,  4598,   4874 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12759, 11749,  4595,   4872 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12805, 11799,  4593,   4869 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12791, 11785,  4594,   4871 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12668, 11650,  4608,   4880 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12907, 11903,  4582,   4857 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12704, 11710,  4606,   4879 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12740, 11730,  4599,   4872 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12806, 11800,  4594,   4870 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12781, 11776,  4595,   4870 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12747, 11738,  4597,   4871 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12716, 11706,  4601,   4873 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12752, 11746,  4598,   4872 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12780, 11771,  4593,   4869 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12816, 11803,  4591,   4864 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12771, 11739,  4598,   4871 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12725, 11675,  4606,   4880 ,29.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12726, 11694,  4606,   4880 ,28.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12754, 11718,  4603,   4875 ,28.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12817, 11802,  4595,   4869 ,28.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12816, 11778,  4600,   4874 ,28.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12784, 11759,  4599,   4873 ,28.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12826, 11790,  4598,   4866 ,28.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12859, 11817,  4597,   4870 ,28.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12792, 11757,  4597,   4870 ,28.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12728, 11691,  4608,   4879 ,28.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12749, 11712,  4603,   4876 ,28.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12755, 11713,  4600,   4872 ,28.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12775, 11744,  4599,   4874 ,28.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12745, 11712,  4604,   4876 ,28.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12790, 11752,  4600,   4873 ,28.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12814, 11768,  4596,   4871 ,28.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12761, 11688,  4601,   4872 ,28.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12852, 11808,  4596,   4867 ,28.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12796, 11757,  4597,   4869 ,28.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12839, 11804,  4595,   4865 ,28.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12801, 11752,  4603,   4873 ,28.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12807, 11759,  4599,   4871 ,28.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12827, 11769,  4599,   4872 ,28.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12874, 11819,  4594,   4864 ,28.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12816, 11587,  4603,   4873 ,28.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12799, 11747,  4603,   4871 ,28.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
 12852, 11797,  4596,   4865 ,28.00 ,45.00 ,LB-R--01PAD-9-2 ,16 ,34
